"Owning Library","Item Barcode","Shelving Location Name","Use Count","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Edit Date","Create Date"
"OCRL-DUBLN","31040001431443","LEASE","5","The next person you meet in Heaven","Albom, Mitch 1958-","2018","FIC ALBO",,,"13","1","25.00","2019-06-29","2018-10-03"
"OCRL-DUBLN","31040001431450","LEASE","14","Winter in paradise : a novel","Hilderbrand, Elin","2018","FIC HILD",,,"13","1","25.00","2019-06-29","2018-10-03"
"OCRL-DUBLN","31040001431468","LEASE","11","The Witch Elm","French, Tana","2018","FIC FREN",,,"13","1","25.00","2019-06-29","2018-10-03"
"OCRL-DUBLN","31040001431476","LEASE","15","Holy ghost","Sandford, John 1944 February 23-","2018","FIC SAND",,,"13","1","25.00","2019-06-29","2018-10-03"
"OCRL-DUBLN","31040001431484","LEASE","18","Ambush","Patterson, James 1947-","2018","FIC PATT",,,"13","1","25.00","2019-06-29","2018-10-03"
"OCRL-DUBLN","31040001431492","LEASE","1","There will be no miracles here","Gerald, Casey","2018","973.0496 GERA","900","970","13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431500","LEASE","4","Make something good today : a memoir","Napier, Erin","2018","791.4502 NAPI","700","790","13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431518","LEASE","8","The dead ringer","Beaton, M. C.","2018","FIC BEAT",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431526","LEASE","2","Glitter bomb","Childs, Laura","2018","FIC CHIL",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431534","LEASE","1","The greatest love story ever told : an oral history","Mullally, Megan","2018","791.4502 MULL","700","790","13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431542","LEASE","4","Blood communion : a tale of Prince Lestat","Rice, Anne 1941-","2018","FIC RICE",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431559","LEASE","11","The dream daughter","Chamberlain, Diane 1950-","2018","FIC CHAM",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431567","LEASE","6","Alaskan holiday : a novel","Macomber, Debbie","2018","FIC MACO",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431575","LEASE","8","Remembrance","Monroe, Mary","2018","FIC MONR",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431591","LEASE","6","Glitter bomb","Childs, Laura","2018","FIC CHIL",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431609","LEASE","13","Alaskan holiday : a novel","Macomber, Debbie","2018","FIC MACO",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431617","LEASE","11","Winter in paradise : a novel","Hilderbrand, Elin","2018","FIC HILD",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431625","LEASE","16","Ambush","Patterson, James 1947-","2018","FIC PATT",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431633","LEASE","7","The Witch Elm","French, Tana","2018","FIC FREN",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431641","LEASE","11","Holy ghost","Sandford, John 1944 February 23-","2018","FIC SAND",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431658","LEASE","6","Blood communion : a tale of Prince Lestat","Rice, Anne 1941-","2018","FIC RICE",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431666","LEASE","6","The dream daughter","Chamberlain, Diane 1950-","2018","FIC CHAM",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431682","LEASE","14","Every breath","Sparks, Nicholas","2018","FIC SPAR",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431690","LEASE","12","Every breath","Sparks, Nicholas","2018","FIC SPAR",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431708","LEASE","7","The next person you meet in Heaven","Albom, Mitch 1958-","2018","FIC ALBO",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431716","LEASE","9","The dead ringer","Beaton, M. C.","2018","FIC BEAT",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431732","LEASE","5","The forbidden door","Koontz, Dean R. (Dean Ray) 1945-","2018","FIC KOON",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431757","LEASE","2","Belichick : the making of the greatest football coach of all time","O'Connor, Ian","2018","796.332 OCON","700","790","13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431765","LEASE","5","Christmas cake murder","Fluke, Joanne 1943-","2018","FIC FLUK",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001431773","LEASE","5","A catered cat wedding : a mystery with recipes","Crawford, Isis","2018","FIC CRAW",,,"13","1","25.00","2019-06-29","2018-10-04"
"OCRL-DUBLN","31040001432177","LEASE","7","Six cats a slayin'","James, Miranda","2018","FIC JAME",,,"13","1","25.00","2019-06-29","2018-11-01"
"OCRL-DUBLN","31040001432185","LEASE","9","Not quite over you","Mallery, Susan","2018","FIC MALL",,,"13","1","25.00","2019-06-29","2018-11-01"
"OCRL-DUBLN","31040001432193","LEASE","13","The reckoning","Grisham, John","2018","FIC GRIS",,,"13","1","25.00","2019-06-29","2018-11-01"
"OCRL-DUBLN","31040001432201","LEASE","17","Dark sacred night","Connelly, Michael 1956-","2018","FIC CONN",,,"13","1","25.00","2019-06-29","2018-11-01"
"OCRL-DUBLN","31040001432219","LEASE","6","Elevation","King, Stephen 1947-","2018","FIC KING",,,"13","1","25.00","2019-06-29","2018-11-01"
"OCRL-DUBLN","31040001432227","LEASE","3","Bathed in prayer","Karon, Jan 1937-","2018","FIC KARO",,,"13","1","25.00","2019-06-29","2018-11-01"
"OCRL-DUBLN","31040001432235","LEASE","5","The rain watcher : a novel","Rosnay, Tatiana de 1961-","2018","FIC ROSN",,,"13","1","25.00","2019-06-29","2018-11-01"
"OCRL-DUBLN","31040001432243","LEASE","1","Pulse : a novel","Harvey, Michael T.","2018","FIC HARV",,,"13","1","25.00","2019-06-29","2018-11-01"
"OCRL-DUBLN","31040001432821","LEASE","7","Unsheltered : a novel","Kingsolver, Barbara","2018","FIC KING",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432839","LEASE","3","The vanishing box","Griffiths, Elly","2018","FIC GRIF",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432847","LEASE","5","The Darling Dahlias and the poinsettia puzzle","Albert, Susan Wittig","2018","FIC ALBE",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432854","LEASE","0","The Darling Dahlias and the poinsettia puzzle","Albert, Susan Wittig","2018","FIC ALBE",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432862","LEASE","3","The Christmas star : a novel","VanLiere, Donna 1966-","2018","FIC VANL",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432870","LEASE","9","The Christmas star : a novel","VanLiere, Donna 1966-","2018","FIC VANL",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432888","LEASE","4","This will only hurt a little","Philipps, Busy 1979-","2018","791.4502 PHIL","700","790","13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432920","LEASE","12","Desperate measures","Woods, Stuart","2018","FIC WOOD",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432938","LEASE","14","Desperate measures","Woods, Stuart","2018","FIC WOOD",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432946","LEASE","1","The vanishing box","Griffiths, Elly","2018","FIC GRIF",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001432953","LEASE","16","Unsheltered : a novel","Kingsolver, Barbara","2018","FIC KING",,,"13","1","25.00","2019-06-29","2018-10-16"
"OCRL-DUBLN","31040001433050","LEASE","4","My squirrel days","Kemper, Ellie 1980-","2018","792.7602 KEMP","700","790","13","1","25.00","2019-06-29","2018-10-17"
"OCRL-DUBLN","31040001433068","LEASE","1","My squirrel days","Kemper, Ellie 1980-","2018","792.7602 KEMP","700","790","13","1","25.00","2019-06-29","2018-10-17"
"OCRL-DUBLN","31040001433191","LEASE","1","Shook one : anxiety playing tricks on me","Charlamagne Tha God 1980-","2018","153.8 THA","100","150","13","1","25.00","2019-06-29","2018-10-18"
"OCRL-DUBLN","31040001433209","LEASE","7","The three Beths","Abbott, Jeff","2018","FIC ABBO",,,"13","1","25.00","2019-06-29","2018-10-18"
"OCRL-DUBLN","31040001433225","LEASE","16","Vendetta","Johansen, Iris","2018","FIC JOHA",,,"13","1","25.00","2019-06-29","2018-10-18"
"OCRL-DUBLN","31040001433233","LEASE","4","Lark! the herald angels sing : a Meg Langslow mystery","Andrews, Donna","2018","FIC ANDR",,,"13","1","25.00","2019-06-29","2018-10-18"
"OCRL-DUBLN","31040001433241","LEASE","6","Deck the hounds","Rosenfelt, David","2018","FIC ROSE",,,"13","1","25.00","2019-06-29","2018-10-18"
"OCRL-DUBLN","31040001433258","LEASE","2","American dialogue : the founders and us","Ellis, Joseph J","2018","973.3 ELLI","900","970","13","1","25.00","2019-06-29","2018-10-18"
"OCRL-DUBLN","31040001902443","NONFIC","5","Family guide : Paris",,"2012","914.4361 FAMI","900","910","0","1","25.00","2019-03-22","2014-07-21"
"OCRL-DUBLN","31040001904506","YA","9","Navigating Early","Vanderpool, Clare.","2013","YA VAND",,,"13","1","25.00","2019-06-29","2014-08-09"
"OCRL-DUBLN","31040001911774","NONFIC","16","1001 algebra I practice problems for dummies","Sterling, Mary Jane","2013","512.0076 STER","500","510","13","1","25.00","2019-06-29","2014-09-07"
"OCRL-DUBLN","31040001920411","YA","0","Kiss my math : showing pre-algebra who's boss","McKellar, Danica.","2008","YA 512 MCKEL","500","510","13","1","25.00","2019-06-29","2014-10-22"
"OCRL-DUBLN","31040001920460","YA","0","Girls get curves : geometry takes shape","McKellar, Danica","2012","YA 516.0071 MCKEL","500","510","13","1","25.00","2019-06-29","2014-10-22"
"OCRL-DUBLN","31040001921674","YA","2","Henry Franks : a novel","Salomon, Peter Adam 1967-","2012","YA SALO",,,"13","1","25.00","2019-06-29","2014-11-01"
"OCRL-DUBLN","31040001923464","YA","0","Henry Franks : a novel","Salomon, Peter Adam 1967-","2012","YA SALO",,,"13","1","25.00","2019-06-29","2014-11-10"
"OCRL-DUBLN","31040001936516","YA","10","Black ice","Fitzpatrick, Becca","2014","YA FITZ",,,"13","1","25.00","2019-06-29","2015-02-14"
"OCRL-DUBLN","31040001936532","YA","3","Popular : memoir : vintage wisdom for a modern geek","Van Wagenen, Maya","2014","YA 155.533 WAGE","100","150","13","1","25.00","2019-06-29","2015-02-14"
"OCRL-DUBLN","31040001936672","YA","27","The blood of Olympus","Riordan, Rick","2014","YA RIOR",,,"13","1","25.00","2019-06-29","2015-02-14"
"OCRL-DUBLN","31040001936763","YA","0","Ida M. Tarbell : the woman who challenged big business--and won!","McCully, Emily Arnold","2014","YA 070.92 MCCUL","000","070","13","1","25.00","2019-06-29","2015-02-14"
"OCRL-DUBLN","31040001938595","YA","2","Grasshopper jungle : a history","Smith, Andrew (Andrew Anselmo) 1959-","2014","YA SMIT",,,"13","1","25.00","2019-06-29","2015-02-27"
"OCRL-DUBLN","31040001938686","YA","0","Midwinterblood","Sedgwick, Marcus","2014","YA SEDG",,,"13","1","25.00","2019-06-29","2015-02-27"
"OCRL-DUBLN","31040001948917","YA","2","If you're reading this","Reedy, Trent","2014","YA REED",,,"13","1","25.00","2019-06-29","2015-04-04"
"OCRL-DUBLN","31040001949709","NONFIC","1","The old farmer's almanac : calculated on a new and improved plan for the year of our Lord 2015 : fitted for Boston and the New England states with special corrections and calculations to answer for all the United States",,"2014","031.02 THOM","000","030","13","1","25.00","2019-06-29","2015-04-10"
"OCRL-DUBLN","31040001949774","YA","3","West of the moon","Preus, Margi","2014","YA PREU",,,"13","1","25.00","2019-06-29","2015-04-04"
"OCRL-DUBLN","31040001957702","JUV","9","Masterminds","Korman, Gordon","2015","J KORM",,,"13","1","25.00","2019-06-29","2015-05-27"
"OCRL-DUBLN","31040001963403","YA","22","The assassin's blade : the Throne of glass novellas","Maas, Sarah J.","2014","YA MAAS",,,"13","1","25.00","2019-06-29","2015-06-02"
"OCRL-DUBLN","31040001963734","YA","29","Prisoner B-3087","Gratz, Alan 1972-","2013","YA GRAT",,,"13","1","25.00","2019-06-29","2015-06-01"
"OCRL-DUBLN","31040001967792","YA","3","Vicious : a pretty little liars novel","Shepard, Sara 1977-","2014","YA SHEP",,,"13","1","25.00","2019-06-29","2015-06-08"
"OCRL-DUBLN","31040001967818","JUV","28","The iron trial","Black, Holly","2014","J BLAC",,,"13","1","25.00","2019-06-29","2015-06-08"
"OCRL-DUBLN","31040001969459","JUV","36","Pythons","Raum, Elizabeth","2014","J 597.9678 RAUM","500","590","13","1","25.00","2019-06-29","2015-06-14"
"OCRL-DUBLN","31040001971596","JUV","44","Big Nate : say good-bye to Dork City","Peirce, Lincoln","2015","J PEIR",,,"13","1","25.00","2019-06-29","2015-07-10"
"OCRL-DUBLN","31040001977742","NONFIC","13","ASVAB premier 2016.",,"2015","355.0076 ASVAB 2016","300","350","13","1","25.00","2019-06-29","2015-07-12"
"OCRL-DUBLN","31040001980407","YA","0","Catch rider","Lyne, Jennifer H.","2013","YA LYNE",,,"13","1","25.00","2019-06-29","2015-07-19"
"OCRL-DUBLN","31040001980563","FIC","12","The power of the dog","Winslow, Don 1953-","2005","FIC WINS",,,"13","1","25.00","2019-06-29","2015-07-19"
"OCRL-DUBLN","31040001985638","YA","14","SYLO","MacHale, D. J.","2013","YA MACHA",,,"13","1","25.00","2019-06-29","2015-08-10"
"OCRL-DUBLN","31040001989515","BHDESK","18","SAT 2015-2016 : strategies, practice & review",,"2015","RDESK 378.1662 SAT 2015","300","370","13","1","25.00","2019-06-29","2015-08-29"
"OCRL-DUBLN","31040001991503","YA","1","Driving",,"2014","YA 363.12 ENGD","300","360","13","1","25.00","2019-06-29","2015-09-05"
"OCRL-DUBLN","31040001991511","YA","0","Health care",,"2015","YA 344.7304 MERI","300","340","13","1","25.00","2019-06-29","2015-09-05"
"OCRL-DUBLN","31040001991529","YA","0","Emancipation",,"2015","YA 342.7308 MERI","300","340","13","1","25.00","2019-06-29","2015-09-05"
"OCRL-DUBLN","31040001991610","YA","0","Gifts","Le Guin, Ursula K. 1929-2018","2006","YA LEGUI",,,"13","1","25.00","2019-06-29","2015-09-07"
"OCRL-DUBLN","31040001991628","YA","0","The winter horses","Kerr, Philip.","2014","YA KERR",,,"13","1","25.00","2019-06-29","2015-09-07"
"OCRL-DUBLN","31040001995470","JUV","4","The 13-storey treehouse","Griffiths, Andy 1961-","2011","CD J GRIF",,,"13","1","25.00","2019-06-29","2015-09-30"
"OCRL-DUBLN","31040001996486","YA","13","Unspoken","Brennan, Sarah Rees.","2013","YA BREN",,,"13","1","25.00","2019-06-29","2015-10-01"
"OCRL-DUBLN","31040001996999","YA","0","It's your world : get informed, get inspired & get going!","Clinton, Chelsea","2015","YA 361.25 CLIN","300","360","13","1","25.00","2019-06-29","2015-10-05"
"OCRL-DUBLN","31040001998961","JUV","59","Minecraft Redstone handbook","Farwell, Nick","2015","J 794.8 FARW","700","790","13","1","25.00","2019-06-29","2015-10-04"
"OCRL-DUBLN","31040002009420","JUV","26","Superman vs the monsters & villains",,"2002","DVD JUV SUPE j#164","100","160","13","1","25.00","2019-06-29","2015-12-07"
"OCRL-DUBLN","31040002017209","NONFIC","3","Georgia human resources manual : a guide to Georgia and federal employment laws and regulations",,"2015","GA 331.11 FORD","300","330","13","1","25.00","2019-06-29","2016-04-16"
"OCRL-DUBLN","31040002029741","AV","7","The hobbit : an unexpected journey",,"2013","DVD FIC HOBB",,,"13","1","25.00","2019-06-29","2016-02-27"
"OCRL-DUBLN","31040002030194","YA","23","We are all made of molecules","Nielsen-Fernlund, Susin 1964-","2015","YA NIEL",,,"13","1","25.00","2019-06-29","2016-02-27"
"OCRL-DUBLN","31040002035102","JUV","22","Pax","Pennypacker, Sara 1951-","2016","J PENN",,,"13","1","25.00","2019-06-29","2016-04-03"
"OCRL-DUBLN","31040002035359","JUV","25","Pax","Pennypacker, Sara 1951-","2016","J PENN",,,"13","1","25.00","2019-06-29","2016-04-03"
"OCRL-DUBLN","31040002036274","JUV","20","The seventh most important thing","Pearsall, Shelley","2015","J PEAR",,,"13","1","25.00","2019-06-29","2016-03-06"
"OCRL-DUBLN","31040002040318","JUV","10","Death weavers","Mull, Brandon 1974-","2016","J MULL",,,"13","1","25.00","2019-06-29","2016-04-11"
"OCRL-DUBLN","31040002042447","JUV","27","The wild robot","Brown, Peter 1979-","2016","J BROW",,,"13","1","25.00","2019-06-29","2016-04-21"
"OCRL-DUBLN","31040002043502","JUV","16","Lea dives in","Yee, Lisa","2016","J YEE",,,"13","1","25.00","2019-06-29","2016-05-09"
"OCRL-DUBLN","31040002044476","JUV","24","A team divided","West, Tracey 1965-","2015","J WEST",,,"13","1","25.00","2019-06-29","2016-05-09"
"OCRL-DUBLN","31040002044542","JUV","16","All rise for the Honorable Perry T. Cook","Connor, Leslie","2016","J CONN",,,"13","1","25.00","2019-06-29","2016-05-09"
"OCRL-DUBLN","31040002047024","JUV","51","Olaf welcomes spring","Rubiano, Brittany","2016","BOARD BOOK",,,"13","1","25.00","2019-06-29","2016-04-27"
"OCRL-DUBLN","31040002048402","JUV","26","The Berenstain Bears are superbears!","Berenstain, Mike 1951-","2015","E BERE",,,"13","1","25.00","2019-06-29","2016-05-07"
"OCRL-DUBLN","31040002048758","GEORGIA","0","Pindar's Georgia real estate law and procedure : with forms","Hinkel, Daniel F.","2013","REF GA 346.75804 PIND V.4","300","340","13","1","25.00","2019-06-29","2016-06-20"
"OCRL-DUBLN","31040002048980","LG-PRNT","17","The obsession","Roberts, Nora","2016","LP FIC ROBE",,,"13","1","25.00","2019-06-29","2016-05-14"
"OCRL-DUBLN","31040002049145","NONFIC","12","Algebra I for dummies","Sterling, Mary Jane","2010","512 STER","500","510","13","1","25.00","2019-06-29","2016-05-15"
"OCRL-DUBLN","31040002057874","YA","16","Salt to the sea : a novel","Sepetys, Ruta","2016","YA SEPE",,,"13","1","25.00","2019-06-29","2016-06-18"
"OCRL-DUBLN","31040002067030","NONFIC","11","Ahead of the curve : inside the baseball revolution","Kenny, Brian 1963-","2016","796.357 KENN","700","790","13","1","25.00","2019-06-29","2016-07-08"
"OCRL-DUBLN","31040002067162","REF","0","Magill's medical guide",,"2014","REF 610.3 AUDA V.1","600","610","13","1","25.00","2019-06-29","2016-07-08"
"OCRL-DUBLN","31040002067170","REF","0","Magill's medical guide",,"2014","REF 610.3 AUDA V.3","600","610","13","1","25.00","2019-06-29","2016-07-08"
"OCRL-DUBLN","31040002067188","REF","0","Magill's medical guide",,"2014","REF 610.3 AUDA V.2","600","610","13","1","25.00","2019-06-29","2016-07-08"
"OCRL-DUBLN","31040002067196","REF","0","Magill's medical guide",,"2014","REF 610.3 AUDA V.4","600","610","13","1","25.00","2019-06-29","2016-07-08"
"OCRL-DUBLN","31040002067204","REF","0","Magill's medical guide",,"2014","REF 610.3 AUDA V.5","600","610","13","1","25.00","2019-06-29","2016-07-08"
"OCRL-DUBLN","31040002073483","JUV","15","Masterminds","Korman, Gordon","2015","J KORM",,,"13","1","25.00","2019-06-29","2016-07-17"
