"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-WAYNE","2020-05-22","BIO SHIRER","20th century journey : a memoir of a life and the times","Shirer, William L. (William Lawrence) 1904-1993","31006901211524","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO SIMMONS","Peninsula of lies : a true story of mysterious birth and taboo love","Ball, Edward 1959-","31006000861229","book","24.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO SINATRA","Frank Sinatra","Hodge, Jessica","31006901332965","book","16.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO SINATRA","Frank Sinatra : an American legend","Sinatra, Nancy","31006002167898","book","40.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO SINATRA","My father's daughter : a memoir","Sinatra, Tina","31006001112622","book","26.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO SINATRA","Sinatra : ol' blue eyes remembered","Hanna, David","31006002493682","book","19.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO SMITH","Natural blonde : a memoir","Smith, Liz 1923-2017","31006000942417","book","25.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO SOMMERS","Keeping secrets","Somers, Suzanne 1946-","31006901192120","book","17.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO SPARKS","Three weeks with my brother","Sparks, Nicholas","31006002387629","book","13.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO STAFFORD","Robert Stafford of Cumberland Island : growth of a planter","Bullard, Mary Ricketson","31006901254193","book","19.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO STEINKE","Easter everywhere : a memoir","Steinke, Darcey.","31006002190312","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO STREISAND","Barbra, an actress who sings : an unauthorized biography","Kimbrell, James 1955-","31006901002584","book","10.98","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO STREISAND","Streisand : a biography","Edwards, Anne 1927-","31006001960806","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO STRINGER","Standing tall : a memoir of tragedy and triumph","Stringer, C. Vivian.","31006002170660","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO STUART","Bold dragoon : the life of J.E.B. Stuart","Thomas, Emory M. 1939-","31006002496594","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO SUMMER","Ordinary girl : a memoir","Summer, Donna","31006000662155","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO TCHAIKOVSKY","Tchaikovsky : 1840-1893","Koolbergen, Jeroen","31006901331389","book","14.98","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO TEACHOUT","City limits : memories of a small-town boy","Teachout, Terry","31006901265991","book","19.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO TECUMSEH","Tecumseh : a life","Sugden, John 1947 Jan. 27-","31006000895995","book","35.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO TEMPLE","Shirley Temple: American princess","Edwards, Anne 1927-","31006901002634","book","22.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO TEN BOOM","Father ten Boom, God's man","Ten Boom, Corrie.","31006901002659","book","5.98","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO THOMAS","Make room for Danny","Thomas, Danny","31006901002717","book","22.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO THOMAS","Supreme discomfort : the divided soul of Clarence Thomas","Merida, Kevin.","31006001584499","book","26.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO THORNTON","The ditchdigger's daughters : a Black family's astonishing success story","Thornton, Yvonne S.","31006901265207","book","19.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO TRITT","10 feet tall and bulletproof","Tritt, Travis","31006901214999","book","19.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO TRUMAN","Plain speaking : an oral biography of Harry S. Truman","Miller, Merle 1919-1986","31006000265090","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO TRUMAN","Truman, a centenary remembrance","Ferrell, Robert H.","31006000264945","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO TSONGAS","Heading home","Tsongas, Paul.","31006901002832","book","14.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO TURNER","Detour : a Hollywood story","Crane, Cheryl","31006901066944","book","18.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO TWAIN","Mark Twain : Great Americans","Twain, Mark 1835-1910","31006901330431","book","17.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO TWAIN","Mr. Clemens and Mark Twain","Kaplan, Justin","31006901246090","book","10.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO UHLBERG","Hands of my father : a hearing boy, his deaf parents, and the language of love","Uhlberg, Myron.","31006002849602","book","23.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO URREA","Teresita","Holden, William Curry 1896-","31006901115196","book","14.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO VIDAL","Gore Vidal : a biography","Kaplan, Fred 1937-","31006002276459","book","35.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO VIVALDI","Vivaldi : 1678-1741","Koolbergen, Jerone.","31006003326105","book","25.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WAGNER","Heart to heart with Robert Wagner","Maychick, Diana","31006901002907","book","7.98","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO WAITE","Taken on trust","Waite, Terry","31006000896050","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WALKER","Alice Walker : a life","White, Evelyn C. 1954-","31006000935254","book","29.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WALKER","Escort commander : the story of Captain Frederic John Walker, C.B., D.S.O. and three bars, R.N","Robertson, Terence.","31006901244327","book","9.95","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO WALKER","The same river twice : honoring the difficult : a meditation on life, spirit, art, and the making of the film, the color purple, ten years later","Walker, Alice 1944-","31006901255927","book","24.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WALLENBERG","Lost hero : the mystery of Raoul Wallenberg","Werbell, Frederick E.","31006000173773","book","15.99","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO WALTER","Milking the moon : a Southerner's story of life on this planet","Walter, Eugene 1921-1998","31006000076141","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WALTON","Sam Walton : the inside story of America's richest man","Trimble, Vance H.","31006901308676","book","19.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WALTRIP","DW : a lifetime going around in circles","Waltrip, Darrell.","31006000756346","book","23.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WARD","Homesick : a memoir","Ward, Sela","31006000418475","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WASHINGTON","Being George Washington : the indispensable man, as you've never seen him","Beck, Glenn.","31006003231461","book","26.00","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","BIO WASHINGTON","His Excellency : George Washington","Ellis, Joseph J.","31006001568070","book","26.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WAYNE","John Wayne : the life and legend","Eyman, Scott 1951-","31006500035852","book","32.50","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WEI-SENDER","Second daughter : growing up in China, 1930-1949","Wei-Sender, Kathie 1930-","31006901242933","book","5.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO WESTHEIMER","All in a lifetime : an autobiography","Westheimer, Ruth K. (Ruth Karola) 1928-","31006901140640","book","17.45","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO WHITE","In search of history : a personal adventure","White, Theodore H. (Theodore Harold) 1915-1986","31006901140657","book","5.56","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WILLIAMS","Climbing higher","Williams, Montel.","31006000893578","book","25.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WILLIAMS","Memoirs","Williams, Tennessee 1911-1983","31006901003129","book","5.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO WILLIAMS","Ronnie : ""there just ain't no light""","Williams, Bill (William Hartman)","31006001915032","book","23.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WILLIAMS","Tennessee Williams : an intimate biography","Williams, Dakin","31006901003145","book","7.98","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO WILLIAMS","The kindness of strangers : the life of Tennessee Williams","Spoto, Donald 1941-","31006901140665","book","12.35","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO WINDHAM","Spit, Scarey Ann, and sweat bees : one thing leads to another","Windham, Kathryn Tucker","31006002849586","book","20.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WINDSOR","The royals","Kelley, Kitty.","31006901279000","book","27.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WOLFE","Look homeward : a life of Thomas Wolfe","Donald, David Herbert 1920-2009","31006901140699","book","7.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO WRIGHT","American hunger","Wright, Richard 1908-1960","31006901003236","book","5.68","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO YOUNG","A way out of no way : the spiritual memoirs of Andrew Young","Young, Andrew 1932-","31006002932564","book","15.95","PINES-GIFT"
"TRRLS-WAYNE","2020-05-22","BIO ZANUCK","Zanuck : the rise and fall of Hollywood's last tycoon","Mosley, Leonard 1913-1992","31006901214833","book","19.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO ZEFFIRELLI","Zeffirelli : the autobiography of Franco Zeffirelli","Zeffirelli, Franco","31006901242818","book","5.00","PINES-BIOGRAPHY"
"TRRLS-WAYNE","2020-05-22","BIO ZIMMER","The Zen of Zim : baseballs, beanballs, and bosses","Zimmer, Don 1931-2014","31006000864405","book","24.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","BIO ZOYA","Zoya's story : an Afghan woman's struggle for freedom","Zoya","31006000227397","book","25.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SIN","Chester, the out-of-work dog","Singer, Marilyn","31006901148023","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SLO","Sody sallyratus","Sloat, Teri.","31006901273409","book","15.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SMA","George Washington's cows","Small, David 1945-","31006901229179","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SMA","Irene and the big, fine nickel","Smalls, Irene","31006901009902","book","9.71","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SMA","Jenny Reen and the Jack Muh Lantern","Smalls, Irene","31006901274290","book","16.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SMI","The four bears","Smith, Wayne 1948-","31006901278085","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SOL","NoÎl's Christmas secret","Solotareff, GrÈgoire","31006901009985","book","9.06","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SOU","Muddy Milford","Southgate, Mark.","31006901009993","book","10.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SPE","Animal babies 1, 2, 3","Spencer, Eve.","31006901148106","book","9.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SPU","The long, long letter","Spurr, Elizabeth","31006901272955","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STE","Doctor De Soto","Steig, William 1907-2003","31006901148197","book","10.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STE","The Pattaconk Brook","Stevenson, James 1929-2017","31006901208116","book","14.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STE","The amazing bone","Steig, William 1907-2003","31006901148171","book","5.05","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STE","The amazing bone","Steig, William 1907-2003","31006901148189","book","7.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STE","The dove","Stewart, Dianne","31006901208751","book","14.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STE","The wish card ran out!","Stevenson, James 1929-2017","31006901148221","book","7.63","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STEEL","Martha's new school","Steel, Danielle","31006901107300","book","12.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STO","A fast move","Storr, Catherine","31006901205278","book","6.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STO","King Emmett the Second","Stolz, Mary 1920-2006","31006901148254","book","12.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E STR","Grandfather's rock : an Italian folklore","Strangis, Joel.","31006901209890","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SUB","The elves and the shoemaker","Suben, Eric.","31006901010132","book","5.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SUL","Henry and Melinda","Sullivan, Silky","31006901148262","book","5.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E SUP","Sam Sunday and the mystery at the Ocean Beach Hotel","Supraner, Robyn.","31006901272542","book","14.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","E T","Albert's ballgame","Tryon, Leslie.","31006901306233","book","16.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY IVE","I've been working on the railroad",,"31006901253765","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","A better way than throw away","Simms, Susan Rose.","31006000623199","book","10.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Baloney, Henry P.","Scieszka, Jon","31006000287144","book","16.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Cyndy Szekeres' favorite fairy tales : 14 all-time classics","Szekeres, Cyndy","31006002243764","book","11.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Dragon dancing","Schaefer, Carole Lexa","31006001965433","book","16.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Friendship","Suben, Eric.","31006000339317","book","7.50","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","How the fisherman tricked the genie : a tale within a tale within a tale","Sunami, Kitoba.","31006001258342","book","16.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Jack and the night visitors","Schories, Pat","31006001939776","book","13.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Look-alikes around the world","Steiner, Joan (Joan Catherine)","31006002167674","book","15.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Minerva Louise on Christmas Eve","Stoeke, Janet Morgan","31006002180701","book","15.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Mitchell is moving","Sharmat, Marjorie Weinman","31006901147843","book","9.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Mufaro's beautiful daughters : an African tale","Steptoe, John 1950-1989","31006901010074","book","11.21","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","Star of the week","Saltzberg, Barney","31006002173086","book","15.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","The boy of the three-year nap","Snyder, Dianne","31006901148072","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","The doggonest Christmas","Stack, Richard Lynn.","31006901010017","book","12.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","The library","Stewart, Sarah 1939-","31006901259796","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","The library","Stewart, Sarah 1939-","31006901259804","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","The story of Jumping Mouse : a native American legend","Steptoe, John 1950-1989","31006901010082","book","12.50","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","The sun, the moon, and the stars : poems",,"31006002773950","book","12.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY S","What's happening to grandpa?","Shriver, Maria.","31006000829580","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SAM","Amazing Aunt Agatha","Samton, Sheila White.","31006901147454","book","9.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SAN","Farm-fresh cats","Santoro, Scott.","31006001939768","book","16.89","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SAN","Just rewards, or, Who is that man in the moon & what's he doing up there anyway?","Sanfield, Steve.","31006901266056","book","15.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SAU","Wales' tale","Saunders, Susan.","31006901190868","book","5.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SAX","Flik the Inventor","Saxon, Victoria","31006002372332","book","6.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SAY","The lost lake","Say, Allen","31006901147470","book","9.71","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCA","Richard Scarry's best house ever","Jackson, Kathryn 1907-1985","31006901147488","book","7.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCH","Art lessons","Schick, Eleanor 1942-","31006901147538","book","5.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCH","Little Big Feet","Schubert, Ingrid 1953-","31006901009456","book","12.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCH","Little Big Feet","Schubert, Ingrid 1953-","31006901009464","book","12.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCH","The air around us","Schmid, Eleonore","31006901102665","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCH","The water's journey","Schmid, Eleonore","31006901009498","book","10.46","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCH","Uncle Lester's hat","Schneider, Howie 1930-2007","31006901209841","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCH","When Jack goes out","Schories, Pat","31006002485175","book","13.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCO","Brave as a mountain lion","Scott, Ann Herbert","31006901303578","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCO","Someday rider","Scott, Ann Herbert","31006901147595","book","13.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SCO","Victor makes a to : ten little bears and riddles","Scott, Betty Marshall.","31006901009530","book","5.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SEA","Cabbages and kings","Seabrook, Elizabeth.","31006901298067","book","15.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SEE","A pup just for me A boy just for me","Seeber, Dorothea P.","31006000858621","book","16.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SEG","Tell me a Mitzi","Segal, Lore Groszmann.","31006901147603","book","10.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SEN","Outside over there","Sendak, Maurice","31006901147629","book","7.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SEN","We are all in the dumps with Jack and Guy : two nursery rhymes with pictures","Sendak, Maurice","31006901208504","book","20.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SEN","We are all in the dumps with Jack and Guy : two nursery rhymes with pictures","Sendak, Maurice","31006901208512","book","20.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SEW","The world turned upside down : an old penny rhyme","Sewall, Marcia.","31006901147835","book","8.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SGO","A pillow for my mom","Sgouros, Charissa.","31006901332957","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHA","Gregory, the terrible eater","Sharmat, Mitchell.","31006901147892","book","6.36","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHA","I'm the best!","Sharmat, Marjorie Weinman","31006901009738","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHE","Elvis Hornbill, international business bird","Shepard, Steve.","31006901009803","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHE","Gwendolyn's gifts","Sheehan, Patty 1945-","31006901147926","book","13.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHP","Baba","Shpakow, Tanya","31006901147959","book","8.41","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHU","Dawn.","Shulevitz, Uri 1935-","31006901147967","book","3.71","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHU","The Bremen town musicians",,"31006901009829","book","7.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHU","The secret room","Shulevitz, Uri 1935-","31006901196808","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHY","Here I am, an only child","Shyer, Marlene Fanta.","31006901009845","book","10.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SHY","Here I am, an only child","Shyer, Marlene Fanta.","31006901009852","book","10.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SIE","The curious faun","Siekkinen, Raija 1953-","31006901009860","book","12.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SIE","What color?","Sieveking, Anthea.","31006002705804","book","10.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SIL","About rodents : a guide for children","Sill, Cathryn P. 1953-","31006002787992","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SIL","Don't fidget a feather!","Silverman, Erica","31006901254458","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SIL","Rupert, Polly, and Daisy","Silver, Jody","31006901241067","book","10.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SIM","No cats allowed","Simmie, Lois 1932-","31006901295584","book","13.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SIM","They walk the earth : the extraordinary travels of animals on land","Simon, Seymour","31006901339101","book","19.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SIS","Play, Mozart, play!","SÌs, Peter 1949-","31006002852119","book","16.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SLO","Rib Ticklers: The book of punny animals.","Sloat, Teri.","31006901245779","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SLO","There was an old lady who swallowed a trout","Sloat, Teri.","31006001970474","book","16.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SMA","Paper John","Small, David 1945-","31006901298455","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SMO","A Jonah day","Smouse, Phil A.","31006002522084","book","9.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SOM","Night of Five Aunties.","Somer, Mesa.","31006901303651","book","15.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SPE","Whoosh! went the wish","Speed, Toby.","31006901298489","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SPI","Sophie's masterpiece : a spider's tale","Spinelli, Eileen","31006000732131","book","16.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SPR","My Minnie is a jewel","Springstubb, Tricia","31006901236125","book","5.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY STE","Alpha beta chowder","Steig, Jeanne","31006901209023","book","14.89","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY STE","How the Manx cat lost its tail","Stevens, Janet","31006901148205","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY STE","No need for Monty","Stevenson, James 1929-2017","31006901239467","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY STE","That terrible Halloween night","Stevenson, James 1929-2017","31006901148213","book","7.63","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY STE","The quiet place","Stewart, Sarah 1939-","31006002486975","book","16.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SUM","Milly's wedding","Summers, Kate.","31006901333518","book","15.99","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SUM","Star babies","Summer Rain, Mary 1945-","31006001077064","book","12.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY SWA","The twelve days of Christmas",,"31006901148270","book","8.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY T","A safe place","Trottier, Maxine.","31006901274084","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY T","Pinwheel days","Tarlow, Ellen","31006002209468","book","6.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY TAL","Look for Lisa","Tallarico, Tony 1933-","31006901348334","book","10.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY TAY","The Ghost and Lone Warrior : an Arapaho legend","Taylor, C. J. (Carrie J.) 1952-","31006901240747","book","10.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY TAY","Where did my feather pillow come from?","Taylor, Audilee Boyd","31006901148320","book","9.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY TEA","The field beyond the outfield","Teague, Mark","31006901148361","book","9.06","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY TEM","On the riverbank","Temple, Charles A. 1947-","31006901103572","book","11.21","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THA","Gus and the baby ghost","Thayer, Jane 1904-2005","31006901243642","book","5.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THO","Celebration!","Thomas, Jane Resh.","31006901277798","book","15.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THO","Eloise in Moscow.","Thompson, Kay 1909-1998","31006901345942","book","17.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THO","Feliciana Feydra LeRoux : a Cajun tall tale","Thomassie, Tynia.","31006901271221","book","14.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THO","Pictures of Home.","Thompson, Colin 1919-2007","31006901339986","book","16.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THO","Putting the world to sleep","Thomas, Shelley Moore.","31006901298265","book","13.95","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THO","Siggy's spaghetti works","Thomson, Peggy","31006901209817","book","14.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THO","The gift angel","Thomsen, Airdrie.","31006901148411","book","5.98","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY THU","Many moons","Thurber, James 1894-1961","31006901010249","book","9.71","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY TOM","Bamboo hats and a rice cake : a tale adapted from Japanese folklore","Tompert, Ann","31006901209171","book","13.00","PINES-FICTION"
"TRRLS-WAYNE","2020-05-22","EASY TRY","Albert's play","Tryon, Leslie","31006901295493","book","13.95","PINES-FICTION"
