"Owning Library","Last Edit Date/Time","Call Number","Title","Author","Barcode","Circ Modifier","Price","Legacy Stat Cat 1 Value"
"TRRLS-LONG","2020-03-12","NON FIC 636.708 W","No bad dogs : the Woodhouse way","Woodhouse, Barbara 1910-","30304000126821","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.75 W","Water dog: revolutionary rapid training method","Wolters, Richard A.","30304000196501","book","10.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.8 C","Identifying cat breeds : the new compact study guide and identifier","Cutts, Paddy","30304000206599","book","10.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.8 E","ASPCA complete cat care manual","Edney, A. T. B.","30304000097626","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.8 P","Simon and Schuster's guide to cats","Pugnetti, Gino","31006001398742","book","10.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 636.8 S","Cat facts","Schneck, Marcus.","30304000026740","book","10.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 639.34 W","Aquarium keeping : easy as ABC","Weiss, Werner.","31006002540508","book","12.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 639.34 W","Tropical aquariums","Wainwright, Neil.","30304000120162","book","8.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 640 C","The complete household handbook : the best ways to clean, maintain & organize your home",,"31006001585637","book","19.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 640 H","Household hints & handy tips.",,"30304000113001","book","23.97","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 640.73 K","The stocked kitchen : one grocery list, endless recipes","Kallio, Sarah.","31006003231925","book","24.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641. 6525 R","Onions : a celebration of the onion through recipes, lore, and history","Rogers, Mara Reid.","30304000090654","book","16.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.22 Z","Windows on the World complete wine course","Zraly, Kevin","31006002374114","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.357 H","Herbs.",,"30304000182154","book","5.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.358 W","Simply truffles : recipes and stories that capture the essence of the black diamond","Wells, Patricia","31006003261773","book","27.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.4 G","Putting food by","Greene, Janet C.","30304000120097","book","22.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.4 M","Preserving summer's bounty : a quick and easy guide to freezing, canning, preserving, and drying what you grow",,"31006003581949","book","14.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.4 S","Stocking up : how to preserve the foods you grow, naturally",,"31006000579102","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 B","The Best of Family circle cookbook",,"30304000029868","book","19.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 B","The Williamsburg cookbook : traditional and contemporary recipes","Booth, Letha.","30304000112995","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 B","The new James Beard","Beard, James 1903-1985","30304000009720","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 E","The low-cholesterol oat plan : over 300 delicious and innovative recipes for the miracle food","Earnest, Barbara","30304000004200","book","17.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 F","Favorite comfort food : a satisfying collection of home cooking classics",,"30304000187930","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 G","Great American brand name recipes cookbook.",,"30304000025791","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 H","An American country kitchen","Ham, Marion","30304000195644","book","15.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 L","Eva's kitchen : cooking with love for family & friends","Longoria, Eva 1975-","31006003622222","book","29.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 N","New all-American color cookbook",,"30304000090076","book","49.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 N","The New creative cookbook",,"30304000112805","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5 P","Favorite brand name recipes","Perry, Kathleen.","31006003170602","book","5.73","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.568 C 1999","Christmas with Southern living cookbook.",,"30304000186064","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.568 H 2004","Taste of Home's holiday & celebrations cookbook.",,"31006003450582","book","19.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.568 H 2005","Taste of Home's holiday & celebrations cookbook.",,"31006003450590","book","19.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.568 S","The spirit of Christmas cookbook. Volume 2",,"31006000166660","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.568 S VOL.4","The spirit of Christmas cookbook. Volume 4",,"31006000049270","book","18.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.59 T","Taste of Home annual recipes, 2007",,"31006003261476","book","10.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.59 T","Taste of home annual recipes 2006",,"31006003261468","book","10.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.59 T","Taste of home annual recipes 2008",,"31006003261484","book","10.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.59 T","Taste of home annual recipes 2009",,"31006003261492","book","10.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.5945 B","Giuliano Bugialli's Foods of Italy","Bugialli, Giuliano","30304000028241","book","19.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5945 D","Everyday Italian : 125 simple and delicious recipes","De Laurentiis, Giada.","31006003336708","book","32.50","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.5945 D","Giada's family dinners","De Laurentiis, Giada","31006003336641","book","32.50","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.5973 C","The Church supper cookbook : a special collection of over 400 potluck recipes from families and churches across the country",,"31006001248483","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5975 B","Guess who's coming to dinner : entertaining at the Georgia Governor's mansion : menus, recipes & anecdotes","Busbee, Mary Beth","30304000125294","book","14.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.5975 S 2005","Southern living ... annual recipes.",,"31006001088061","book","34.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.59777 M","The Madison County cookbook : homespun recipes, family traditions & recollections from Winterset, Iowa--the heart of Madison County",,"30304000186031","book","17.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.6 P","Chef Paul Prudhomme's fiery foods that I love","Prudhomme, Paul","30304000205054","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.65 F","Beans, greens, and sweet Georgia peaches : the Southern way of cooking fruits and vegetables","Fowler, Damon Lee","30304000131524","book","17.50","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.65642 T","Tomato : exploit the versatility, aroma, and taste",,"31006001875640","book","12.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.673 S","Spread a little joy : a collection of simple and delicious Philadelphia recipes to inspire and enjoy",,"31006003489432","book","19.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 641.8 B","Pizza, focaccia, flat and filled breads from your bread machine : perfect every time","Brody, Lora 1945-","30304000092155","book","22.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.8 M","The ultimate cake decorator","Murfitt, Janice.","30304000097642","book","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.86 B","The simple art of perfect baking","Braker, Flo.","30304000192872","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 641.8653 G","Good housekeeping complete book of cake decorating.",,"30304000123513","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 701.8 F","Prebles' artforms : an introduction to the visual arts","Frank, Patrick 1953-","31006002539757","book","119.33","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 709.024 H","The art of the Renaissance","Harris, Nathaniel 1937-","30304000204461","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 709.04 T","The world of Marcel Duchamp, 1887-","Tomkins, Calvin 1925-","30304000195438","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 712.6 B","Taylor's master guide to landscaping","Buchanan, Rita.","31006001594704","book","40.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 712.6 D","Mrs. Greenthumbs plows ahead : five steps to the drop-dead gorgeous garden of your dreams","Danz, Cassandra.","30304000117010","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 712.6 S","Pots and containers","Schultz, Warren.","30304000195750","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 712.7 P","Callaway Gardens : the unending season","Pirtle, Caleb.","30304000124156","book","5.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 717 F","Fences & gates : plan, design, build",,"31006000299990","book","16.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 721.84 P","A Portfolio of deck ideas",,"31006000299719","book","9.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 728.7 B","The log cabin : homes of the North American wilderness","Bealer, Alex W.","30304000108746","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 728.72 V","Vacation & second homes : 465 designs for recreation, retirement and leisure living : under 500 square feet to over 5,000 square feet",,"31006000299701","book","9.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 728.73 C","Cabin fever : rustic style comes home","Carley, Rachel.","31006002488039","book","35.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 728.7309 L","The Orvis book of cabins","Laughinghouse, Amy.","31006003261815","book","34.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 728.93 G","Porches and sunrooms : planning and remodeling ideas","German, Roger.","31006001882232","book","19.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 730.92 H","The world of Rodin, 1840-1917","Hale, William Harlan 1910-1974","30304000195495","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 730.92 W","The world of Bernini, 1598-1680","Wallace, Robert 1919-","30304000195487","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 741.2 E","Drawing on the artist within : an inspirational and practical guide to increasing your creative powers","Edwards, Betty (Betty Anne) 1926-","30304000202614","book","18.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745 J","Candle making and decorations : a step-by-step guide","Janitch, Valerie","30304000111559","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745.5 D","Scented gifts : from sachets to soap, from gingerbread to potpourri","Doran, Laura Dover 1970-","30304000204537","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745.5 G","Gourds : Southwest gourd techniques & projects from simple to sophisticated","Gibson, Bonnie.","31006001938414","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745.5 S","Good things : the best of Martha Stewart living","Stewart, Martha","31006002775757","book","29.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745.51 S","Scroll saw country patterns","Spielman, Patrick E.","30304000204529","book","14.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745.55 C","Decorating with seashells","Crane, Anita Louise.","31006000021709","book","28.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745.592 P","Making whirligigs & other wind toys","Pierce, Sharon","30304000223982","book","10.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745.92 O","Gifts & crafts from the garden : over 100 easy-to-make projects","Oster, Maggie.","30304000128454","book","19.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 745.92 S","Flower projects for the home","Sheen, Joanna","30304000208330","book","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746. R","Country rag crafts","Reeves, Sue.","30304000119370","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.4 C","Useful baskets","Cary, Mara.","30304000030627","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.4 H","Quilting manual","Hinson, Dolores A.","30304000126284","book","2.70","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.4 K","Four way bargello","Kaestner, Dorothy","30304000183459","book","10.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.4 N","Quilting, patchwork, appliquÈ, and trapunto ; traditional methods and original designs","Newman, Thelma R.","30304000101907","book","9.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.43 E","Celebrity scarves","Edelman, Abra.","31006003403912","book","14.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 746.44 L","Needlepoint by design : variations on Chinese themes","Lane, Maggie 1924-","30304000185215","book","9.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.44 P","Needlepoint for everyone","Picken, Mary Brooks 1886-1981","30304000127019","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.44 S VOL.1","Baltimore beauties and beyond : studies in classic album quilt appliquÈ","Sienkiewicz, Elly.","31006003605656","book","24.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 A","American patchwork & quilting.",,"30304000185124","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 A","Quilting with Carol Armstrong : 30 quilting patterns, applique designs, 16 projects","Armstrong, Carol 1953-","31006003666401","book","23.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 B","Lap quilting with Georgia Bonesteel.","Bonesteel, Georgia","30304000126235","book","18.75","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 B","More lap quilting with Georgia Bonesteel.","Bonesteel, Georgia","30304000133058","book","18.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 C","Better homes and gardens creative American quilting",,"30304000185231","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 F","50 country quilting projects",,"31006000952069","book","23.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 H","Heirloom machine quilting : a comprehensive guide to hand-quilted effects using your sewing machine","Hargrave, Harriet","30304000133124","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 H","Quilted post cards","Haynes, Cheryl.","31006003448354","book","17.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 L","The Mountain Artisans quilting book","Lewis, Alfred Allan","31006001528157","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 M","Quick country quilting : over 80 projects featuring easy, timesaving techniques","Mumm, Debbie.","31006000952051","book","26.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 M","The McCall's book of quilts",,"30304000127159","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.46 W","A patchwork alphabet","Westfall, Eileen.","30304000185223","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.9 W","Sensational scrap quilts","Williamson, Darra Duffy","30304000067207","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.92 W","Erica Wilson's knitting book.","Wilson, Erica","30304000223743","book","19.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 746.97 L","Country living's country quilts","Levie, Eleanor.","31006002094159","book","25.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 747 K","Island style","Kemp, Jim","31006001933076","book","17.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 747 S","Retro modern","Skolnik, Lisa.","31006001933068","book","17.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 747.0973 C","The comforts of country.",,"31006001262260","book","21.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 747.213 L","Living the country life.",,"30304000223941","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 812.54 B","Brian's song : Screenplay","Blinn, William","30304000129338","book","7.50","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 814.54 B","The Sweet Potato Queens' book of love","Browne, Jill Conner.","31006002359552","book","12.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","NON FIC 814.54 F","Maybe (maybe not) : second thoughts from a secret life","Fulghum, Robert","30304000223594","book","19.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 814.54 R","A few minutes with Andy Rooney","Rooney, Andrew A.","30304000111187","book","0.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 818.54 G","Gettin' it on : a down-home treasury","Grizzard, Lewis 1946-1994","30304000082156","book","24.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 844.31 M","Essays","Montaigne, Michel de 1533-1592","30304000209643","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 847.32 R","Gargantua and Pantagruel","Rabelais, FranÁois approximately 1490-1553?","30304000209718","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 851.1 D","The Divine comedy","Dante Alighieri 1265-1321","30304000209536","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 870 H","The apology, phaedo and crito of Plato","Plato","30304000195719","book","18.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 871.1 L","Lucretius: On the nature of things","Lucretius Carus, Titus","30304000209635","book","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 970.478 W","Georgia's Indian heritage : the prehistoric peoples and historic tribes of Georgia","White, Max E.","30304000128678","book","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 971.064 M","The colour of Canada","MacLennan, Hugh 1907-1990","30304000111716","book","5.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 973.931 S","Heart of a soldier : a story of love, heroism, and September 11th","Stewart, James B.","31006001307131","book","24.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","NON FIC 973.931 Y","The politician : an insider's account of John Edwards's pursuit of the presidency and the scandal that brought him down","Young, Andrew (Andrew Aldridge) 1966-","31006002539393","book","24.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO BLU ENT A","The Avengers",,"31006002982981","dvd-2","14.97","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO BLU ENT B","Basic instinct",,"31006003419587","dvd-2","14.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO BLU ENT C","Crazy, stupid, love",,"31006003475431","dvd-2","9.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO BLU ENT D","Date night",,"31006003061561","dvd-2","16.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO BLU ENT S","Se7en",,"31006003376076","dvd-2","14.97","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO BLU ENT V","The vow",,"31006003377231","dvd-2","19.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 153 V","Visitors",,"31006003064847","dvd-2","29.95","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 352.293 U","The unknown known",,"31006003064839","dvd-2","24.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 359.9 S","Submarines",,"31006002747517","dvd-2","19.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 359.9 U","US Navy carriers",,"31006002278125","dvd-2","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 359.9 U","US Navy carriers",,"31006002747533","dvd-2","15.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 364.138 N","Nazi hunters the real story",,"31006003293776","dvd-2","9.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 371.58 S","Stop bullying now! : take a stand, lend a hand",,"31006002848422","dvd-2","15.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 371.9 A","The address",,"31006002980993","dvd-2","24.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 394.109 S","Super size me",,"31006003271095","dvd-2","14.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 599.75 B","Big cat challenge",,"31006002130599","dvd-2","20.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 613.7 B","Better belly yoga",,"31006003374741","dvd-2","7.95","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 613.7046 Y","Yoga meltdown. Levels 1 & 2 workouts",,"31006003430824","dvd-2","14.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 613.712 B","Billy Blank's Tae Bo. energy 2004 capture the power",,"31006002373827","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 613.712 B","Billy Blank's Tae Bo. foundation 2004 capture the power",,"31006002373835","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 613.712 B","Billy Blank's Tae Bo. power 2004 capture the power",,"31006002373843","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 613.712 B","Billy Blank's Tae Bo. strength 2004 capture the power",,"31006002373850","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 613.712 B","Billy's bootcamp. Basic training bootcamp",,"31006002373868","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 728.809 B","Biltmore Estate, Asheville + North Carolina",,"31006003466182","dvd-2","25.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 781.66 D","David Bowie : a reality tour",,"31006003257904","dvd-2","11.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 782.42 T","Top of the world tour 2003 live",,"31006003224680","dvd-2","11.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD 822.33 W","Why Shakespeare?",,"31006002335677","dvd-2","20.00","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD 823.912 M","J.R.R. Tolkien Master of the Rings",,"31006003466109","dvd-2","4.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","A little bit of heaven",,"31006003460441","dvd-2","9.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","A.I. Artificial intelligence",,"31006003277977","dvd-2","9.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","A.I. Artificial intelligence",,"31006003374816","dvd-2","9.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","About a boy",,"31006001526334","dvd-2","9.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Air Bud-- seventh inning fetch",,"31006003164415","dvd-2","15.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Air Force One",,"31006001840578","dvd-2","14.94","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Alexander",,"31006003248283","dvd-2","9.31","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Alexander",,"31006003419629","dvd-2","19.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Alexander revisited the final cut",,"31006003277845","dvd-2","5.97","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Alfred Hitchcock : 4 spine tingling films from the master of suspense",,"31006003291440","dvd-2","10.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Along came Polly",,"31006003224722","dvd-2","9.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","American girl. McKenna shoots for the stars",,"31006003063856","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","American pie",,"31006002930626","dvd-2","14.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","American pie",,"31006003174281","dvd-2","9.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Amos & Andrew",,"31006001526615","dvd-2","9.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","And starring Pancho Villa as himself",,"31006003100104","dvd-2","5.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","Aqua Teen hunger force. Volume 3",,"31006002930642","dvd-2","29.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","August Rush",,"31006003277928","dvd-2","5.97","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","The American",,"31006002299600","dvd-2","19.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","The Avengers",,"31006003409976","dvd-2","10.47","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","The adventures of Robin Hood",,"31006002741825","dvd-2","26.98","PINES-ADVENTURE"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","The adventures of the black stallion. Season one Volume one",,"31006002574333","dvd-2","19.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT A","The amazing panda adventure",,"31006002229565","dvd-2","20.99","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","A bridge too far",,"31006003150836","dvd-2","14.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Bakugan, battle brawlers. Vol. 6",,"31006003303211","dvd-2","14.97","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Bandslam",,"31006003450061","dvd-2","5.00","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Barnyard",,"31006002296804","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Because of Winn-Dixie",,"31006002357671","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Behind enemy lines",,"31006001921444","dvd-2","14.98","PINES-FICTION"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Behind enemy lines",,"31006003174646","dvd-2","14.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Belly",,"31006003248309","dvd-2","14.98","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Big fan",,"31006003394228","dvd-2","14.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Big fish",,"31006003224706","dvd-2","14.99","PINES-GIFT"
"TRRLS-LONG","2020-03-12","VIDEO DVD ENT B","Billy Madison",,"31006002569572","dvd-2","14.98","PINES-GIFT"
